name,neighborhood,borough,website,menu_url,notes,source
Highbury Pub,Flatbush,Brooklyn,https://www.highburypub.com/,https://www.highburypub.com/s/order,"DOHMH Irish; 1002 Cortelyou Road, 11218 | web check 2026-09-24",dohmh-diner-pub
Hilltop Tavern,Windsor Terrace,Brooklyn,https://hilltoptavernbrooklyn.com/,https://hilltoptavernbrooklyn.com/wp-content/uploads/2024/11/HILLTOP-Dinner-Menu-2024.pdf,"DOHMH American; 256 Prospect Park West, 11215 | web check 2026-09-24",dohmh-diner-pub
Holy Cow Burgers,Crown Heights North,Brooklyn,https://www.holyburger.nyc/,https://www.holyburger.nyc/menu,"DOHMH Hamburgers; 1460 Fulton Street, 11216 | web check 2026-09-24",dohmh-hamburgers
House Bagel & Burger,Borough Park,Brooklyn,,,"DOHMH American; 1070 45 Street, 11219",dohmh-diner-pub
Jalopy Tavern,Carroll Gardens-Columbia Street-Red Hook,Brooklyn,https://jalopytavern.biz/,https://jalopytavern.biz/food-menu,"DOHMH American; 317 Columbia Street, 11231 | web check 2026-09-24",dohmh-diner-pub
Jey Diner,Sunset Park West,Brooklyn,,https://www.grubhub.com/restaurant/jey-diner-721-4th-ave-brooklyn/2795146,"DOHMH American; 721 4 Avenue, 11232 | web check 2026-09-24",dohmh-diner-pub
Joe's Bar & Grill,Bensonhurst East,Brooklyn,,,"DOHMH American; 257 Avenue U, 11223",dohmh-diner-pub
Kellogg's Diner,Williamsburg,Brooklyn,https://www.kelloggsdinernyc.com/,https://www.kelloggsdinernyc.com/menu,"DOHMH American; 518 Metropolitan Avenue, 11211 | web check 2026-09-24",dohmh-diner-pub
Lee's Tavern,Bedford,Brooklyn,,,"DOHMH American; 60 Hancock Street, 11216",dohmh-diner-pub
Lindenwood Diner,East New York,Brooklyn,https://lindenwooddiner.com/,https://lindenwooddiner.com/brooklyn-lindenwood-diner-and-restaurant-food-menu,"DOHMH American; 2870 Linden Boulevard, 11208 | web check 2026-09-24",dohmh-diner-pub
Luana's Tavern,Carroll Gardens-Columbia Street-Red Hook,Brooklyn,https://www.luanastavern.com/,,"DOHMH American; 449 Court Street, 11231 | web check 2026-09-24",dohmh-diner-pub
Lucky 13 Saloon,Park Slope-Gowanus,Brooklyn,https://www.lucky13saloon.com/,,"DOHMH American; 644 Sackett Street, 11217 | web check 2026-09-24",dohmh-diner-pub
Luo's Burgers,Prospect Lefferts Gardens-Wingate,Brooklyn,https://luosburgers.com/,https://pos.chowbus.com/online-ordering/store/Luos-Burgers/22946,"DOHMH Hamburgers; 668 Flatbush Avenue, 11225 | web check 2026-09-24",dohmh-hamburgers
Manny's Grill,East Williamsburg,Brooklyn,,,"DOHMH American; 1089 Grand Street, 11211",dohmh-diner-pub
McDonald Avenue Diner,Flatbush,Brooklyn,,,"DOHMH American; 1111 McDonald Avenue, 11230",dohmh-diner-pub
Mex Carroll's Diner,Carroll Gardens-Columbia Street-Red Hook,Brooklyn,https://mexcarrollsdiner.com/,https://mexcarrollsdiner.com/food-menu,"DOHMH American; 192 Columbia Street, 11231 | web check 2026-09-24",dohmh-diner-pub
Mirage Diner,Homecrest,Brooklyn,https://www.miragediner.com/,https://www.miragediner.com/assets/menu/Mirage%20Diner%20-%20In%20House.pdf,"DOHMH American; 717 Kings Highway, 11223 | web check 2026-09-24",dohmh-diner-pub
Modelo Bar/ Paisano Burgers/ Junior's Desserts,Park Slope-Gowanus,Brooklyn,,,"DOHMH American; 620 Atlantic Avenue, 11217",dohmh-diner-pub
Montague Diner,Brooklyn Heights-Cobble Hill,Brooklyn,https://montaguediner.com/,https://montaguediner.com/s/Montague-Diner-Menu-DINNER-092026.pdf,"DOHMH American; 148 Montague Street, 11201 | web check 2026-09-24",dohmh-diner-pub
Mooburger,Carroll Gardens-Columbia Street-Red Hook,Brooklyn,,,"DOHMH American; 240 Court Street, 11201",dohmh-diner-pub
Moody's Coffeehouse & Tavern,Bensonhurst East,Brooklyn,https://moodysny.com/,https://moodysny.com/tavern-menu.html,"DOHMH American; 214 Highlawn Avenue, 11223 | web check 2026-09-24",dohmh-diner-pub
Moonburger,Williamsburg,Brooklyn,https://www.moonburger.com/,,"DOHMH Hamburgers; 126 Bedford Avenue, 11249 | web check 2026-09-24",dohmh-hamburgers
Mugs Ale House / Rick & Pete's,Williamsburg,Brooklyn,https://mugsalehousebk.com/,https://mugsalehousebk.com/brooklyn-williamsburg-mugs-ale-house-food-menu,"DOHMH Irish; 125 Bedford Avenue, 11211 | web check 2026-09-24",dohmh-diner-pub
Music Hall of Williamsburg,Williamsburg,Brooklyn,https://www.bowerypresents.com/music-hall-of-williamsburg/,,"DOHMH American; 66 North 6 Street, 11249 | web check 2026-09-24",dohmh-diner-pub
My Three Sons Diner,Dyker Heights,Brooklyn,,,"DOHMH American; 6518 11 Avenue, 11219",dohmh-diner-pub
Nature's Grill,Bay Ridge,Brooklyn,https://naturesgrillcafe.com/,https://naturesgrillcafe.com/menu/brooklyn,"DOHMH American; 7417 3 Avenue, 11209 | web check 2026-09-24",dohmh-diner-pub
Neptune Diner II,Crown Heights North,Brooklyn,https://neptunediner.com/,https://neptunediner.com/menus/brooklyn/,"DOHMH American; 699 Classon Avenue, 11238 | web check 2026-09-24",dohmh-diner-pub
New Yobao Beef Burger,Madison,Brooklyn,,https://www.grubhub.com/restaurant/new-yobo-beef-burger-1907-avenue-u-brooklyn/12833624,"DOHMH Hamburgers; 1907 Avenue U, 11229 | web check 2026-09-24",dohmh-hamburgers
Nostrand Avenue Pub,Crown Heights North,Brooklyn,,,"DOHMH American; 658 Nostrand Avenue, 11216",dohmh-diner-pub
"Oasis Diner, Restaurant",Flatlands,Brooklyn,,https://www.grubhub.com/restaurant/oasis-diner-2132-flatbush-ave-brooklyn/5402536,"DOHMH American; 2132 Flatbush Avenue, 11234 | web check 2026-09-24",dohmh-diner-pub
Orbital Kitchens East Williamsburg,East Williamsburg,Brooklyn,https://www.orbitalkitchens.com/,https://www.grubhub.com/restaurant/craft-burger-356-devoe-st-brooklyn/9668264,"DOHMH American; 356 Devoe Street, 11211 | web check 2026-09-24",dohmh-diner-pub
Paisano North,Park Slope-Gowanus,Brooklyn,,,"DOHMH Hamburgers; 620 Atlantic Avenue, 11217 | web check 2026-09-24",dohmh-hamburgers
Paisano's / Butcher Burger / Weight Watcher,Park Slope-Gowanus,Brooklyn,,,"DOHMH Hamburgers; 620 Atlantic Avenue, 11217 | web check 2026-09-24",dohmh-hamburgers
Paisano's Burger,Park Slope-Gowanus,Brooklyn,,,"DOHMH American; 620 Atlantic Avenue, 11217 | web check 2026-09-24",dohmh-diner-pub
Park Slope Ale House,Park Slope-Gowanus,Brooklyn,https://www.parkslopealehouse.com/,https://www.parkslopealehouse.com/uploads/b/85182ca0-6253-11ef-af6c-5bf2667c16ec/Dinner%20Menu%20JUNE%202026.pdf,"DOHMH American; 356 6 Avenue, 11215 | web check 2026-09-24",dohmh-diner-pub
Pasture Burgers,Flatbush,Brooklyn,,https://www.grubhub.com/restaurant/pasture-burgers-1611-cortelyou-rd-brooklyn/2112288,"DOHMH Hamburgers; 1611 Cortelyou Road, 11226 | web check 2026-09-24",dohmh-hamburgers
Pc's Bar and Grill,Bay Ridge,Brooklyn,,,"DOHMH American; 7215 5 Avenue, 11209",dohmh-diner-pub
Pizza Bagel Burger,Flatbush,Brooklyn,,https://www.grubhub.com/restaurant/pizza-bagel-burger-1117-mcdonald-ave-brooklyn/3224608,"DOHMH American; 1117 McDonald Avenue, 11230 | web check 2026-09-24",dohmh-diner-pub
Platan,Bensonhurst East,Brooklyn,,https://www.grubhub.com/restaurant/platan-restaurant-171-avenue-u-brooklyn/13691568,"DOHMH Hamburgers; 171 Avenue U, 11223 | web check 2026-09-24",dohmh-hamburgers
Prospect Bar & Grill,Park Slope-Gowanus,Brooklyn,https://prospectbarandgrill.com/,https://prospectbarandgrill.com/food-menu,"DOHMH American; 545 5 Avenue, 11215 | web check 2026-09-24",dohmh-diner-pub
Redd's Tavern,Williamsburg,Brooklyn,https://reddsbrooklyn.com/,,"DOHMH American; 511 Grand Street, 11211 | web check 2026-09-24",dohmh-diner-pub
Rustik Tavern,Clinton Hill,Brooklyn,https://www.rustiktavern.com/,https://www.rustiktavern.com/menu?venue=dekalb,"DOHMH American; 471 Dekalb Avenue, 11205 | web check 2026-09-24",dohmh-diner-pub
Shenanigan's Pub,Windsor Terrace,Brooklyn,,,"DOHMH American; 802 Caton Avenue, 11218",dohmh-diner-pub
Sherdor Burgers and Sausages,Homecrest,Brooklyn,https://sherdorburgers.com/,https://www.seamless.com/menu/sherdor-burgers-and-sausages-inc-1123-quentin-rd-brooklyn/7418056,"DOHMH Hamburgers; 1123 Quentin Road, 11229 | web check 2026-09-24",dohmh-hamburgers
Silver Light Tavern,Williamsburg,Brooklyn,http://silverlighttavernnyc.com/,,"DOHMH American; 689 Lorimer Street, 11211 | web check 2026-09-24",dohmh-diner-pub
Slap Burger Brooklyn,Bay Ridge,Brooklyn,https://slapburgerus.com/,https://direct.chownow.com/order/39109/locations/64461,"DOHMH American; 465 86 Street, 11209 | web check 2026-09-24",dohmh-diner-pub
Smack Burger,Clinton Hill,Brooklyn,,https://www.seamless.com/menu/smack-burger-917-fulton-street-brooklyn/9266528,"DOHMH Hamburgers; 917 Fulton Street, 11238 | web check 2026-09-24",dohmh-hamburgers
Smashed,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn,https://www.smashednyc.com/,https://www.smashednyc.com/menu/dumbo,"DOHMH American; 55 Water Street, 11201 | web check 2026-09-24",dohmh-diner-pub
Smith's Tavern,Park Slope-Gowanus,Brooklyn,,,"DOHMH Irish; 440 5 Avenue, 11215",dohmh-diner-pub
SoHo Cafe & Grill,Kensington-Ocean Parkway,Brooklyn,http://www.sohocafegrill.com/,http://www.sohocafegrill.com/menu,"DOHMH American; 215 Church Avenue, 11218 | web check 2026-09-24",dohmh-diner-pub
Soup n Burger,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Brooklyn,https://www.soupnburger.com/,https://order.soupnburger.com/restaurant/order-online-20565.html,"DOHMH American; 1825 Emmons Avenue, 11235 | web check 2026-09-24",dohmh-diner-pub
Sungold / Water Tower Bar / Art Williamsburg / Lobby Bar / Mirror Bar,Williamsburg,Brooklyn,https://www.sungoldbk.com/,https://www.sungoldbk.com/menu/,"DOHMH American; 96 Wythe Avenue, 11249 | web check 2026-09-24",dohmh-diner-pub
Sunset Bagels Cafe & Grill,Flatlands,Brooklyn,https://sunsetbagelsnyc.com/,https://www.seamless.com/menu/sunset-bagels-5607-avenue-l-brooklyn/4255520,"DOHMH American; 5607 Avenue L, 11234 | web check 2026-09-24",dohmh-diner-pub
Sunset Diner,Greenpoint,Brooklyn,,https://www.seamless.com/menu/sunset-diner-593-meeker-ave-brooklyn/590559,"DOHMH American; 593 Meeker Avenue, 11222 | web check 2026-09-24",dohmh-diner-pub
Sunset Park Diner & Donuts,Sunset Park East,Brooklyn,http://www.sunsetparkdiner.com/,http://www.sunsetparkdiner.com/menu,"DOHMH American; 889 5 Avenue, 11232 | web check 2026-09-24",dohmh-diner-pub
Sunset Ridge Cafe & Grill,Sunset Park West,Brooklyn,,https://www.seamless.com/menu/sunset-ridge-cafe-and-grill-475-60th-st-brooklyn/288849,"DOHMH American; 475 60 Street, 11220 | web check 2026-09-24",dohmh-diner-pub
Super Action Burger,East Williamsburg,Brooklyn,https://superactionburger.com/,https://www.grubhub.com/restaurant/sab-super-action-burger-180-power-st-brooklyn/8666144,"DOHMH Hamburgers; 292 Graham Avenue, 11211 | web check 2026-09-24",dohmh-hamburgers
Teddy's Bar & Grill,Williamsburg,Brooklyn,https://www.teddys.nyc/,https://www.teddys.nyc/qrdinner,"DOHMH American; 96 Berry Street, 11249 | web check 2026-09-24",dohmh-diner-pub
The Borough Bar & Grill,Crown Heights North,Brooklyn,,https://www.grubhub.com/restaurant/the-borough-bar--grill-137-schenectady-ave-brooklyn/6819720,"DOHMH American; 137 Schenectady Avenue, 11213 | web check 2026-09-24",dohmh-diner-pub
The Bushwick Diner,Bushwick North,Brooklyn,https://thebushwickdiner.com/,https://thebushwickdiner.com/menu,"DOHMH American; 299 Wyckoff Avenue, 11237 | web check 2026-09-24",dohmh-diner-pub
The Coal Pot Bar Grill,Crown Heights North,Brooklyn,,,"DOHMH American; 1466 Saint Johns Place, 11213",dohmh-diner-pub
The Kent Ale House,Williamsburg,Brooklyn,https://www.kentalehouse.com/,https://www.kentalehouse.com/menus/,"DOHMH American; 51 Kent Avenue, 11249 | web check 2026-09-24",dohmh-diner-pub
The New Bridgeview Diner,Bay Ridge,Brooklyn,https://www.bridgeviewdinerbrooklyn.com/,,"DOHMH American; 9011 3 Avenue, 11209 | web check 2026-09-24",dohmh-diner-pub
The Pit Stop,East New York,Brooklyn,,,"DOHMH Hamburgers; 2676 Pitkin Avenue, 11208",dohmh-hamburgers
The Red Doors Bar and Grill,West Brighton,Brooklyn,,https://www.grubhub.com/restaurant/the-red-doors-bar-and-grill-1205-surf-ave-brooklyn/3091211,"DOHMH American; 1205 Surf Avenue, 11224 | web check 2026-09-24",dohmh-diner-pub
Three Decker Diner,Greenpoint,Brooklyn,https://www.threedeckerdiner.com/,https://www.threedeckerdiner.com/menus/,"DOHMH American; 695 Manhattan Avenue, 11222 | web check 2026-09-24",dohmh-diner-pub
Tommy's Bar & Burger,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn,,https://www.grubhub.com/restaurant/tommys-bar-and-burger-pearl-st-57-pearl-st-brooklyn/275931,"DOHMH American; 57B Pearl Street, 11201 | web check 2026-09-24",dohmh-diner-pub
Turkey's Nest Tavern,Williamsburg,Brooklyn,https://www.turkeysnesttavern.com/,,"DOHMH American; 94 Bedford Avenue, 11249 | web check 2026-09-24",dohmh-diner-pub
Union Street Pub,Crown Heights South,Brooklyn,,,"DOHMH American; 829 Franklin Avenue, 11225",dohmh-diner-pub
Water Street Tavern,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn,https://watersttavern.com/,https://watersttavern.com/s/water-st-dinner-menu.pdf,"DOHMH American; 71 Jay Street, 11201 | web check 2026-09-24",dohmh-diner-pub
Williamsburg Cinemas,Williamsburg,Brooklyn,https://www.hk-cinemas.com/movie-theatres/brooklyn/new-york/williamsburg-cinemas,,"DOHMH American; 217 Grand Street, 11211 | web check 2026-09-24",dohmh-diner-pub
Xo Burgers,Park Slope-Gowanus,Brooklyn,https://xoburgersbrooklyn.com/,https://xoburgersbrooklyn.com/menu/ce74d9de-8138-4683-b2b5-3ca06cf37802,"DOHMH American; 437 5 Avenue, 11215 | web check 2026-09-24",dohmh-diner-pub
Yawdie Q,Flatbush,Brooklyn,https://yawdieq.com/,https://yawdieq.com/order,"DOHMH Hamburgers; 2123 Caton Avenue, 11226 | web check 2026-09-24",dohmh-hamburgers
Zinger Halal Express,Bensonhurst East,Brooklyn,,https://www.grubhub.com/restaurant/zinger-halal-express-262-kings-hwy-brooklyn/3329841,"DOHMH Hamburgers; 262 Kings Highway, 11223 | web check 2026-09-24",dohmh-hamburgers
21st Street Deli & Indian Grill,Hunters Point-Sunnyside-West Maspeth,Queens,,https://www.seamless.com/menu/21st-deli-indian-grill-formerly-jassis-world-4344-21st-st-long-island-city/1085982,"DOHMH American; 43-44 21 Street, 11101 | web check 2026-09-24",dohmh-diner-pub
57'S All American Grill,Bayside-Bayside Hills,Queens,https://57sburger.com/,https://57sburger.com/menu,"DOHMH American; 33-45 Francis Lewis Boulevard, 11358 | web check 2026-09-24",dohmh-diner-pub
786 Peri Peri Grill,Jamaica,Queens,,https://www.seamless.com/menu/786-peri-peri-grill-182-15-jamaica-ave-queens/12169640,"DOHMH American; 182-15 Jamaica Avenue, 11423 | web check 2026-09-24",dohmh-diner-pub
Affy's Grill,Maspeth,Queens,https://affyspremiumgrill.com/,https://affyspremiumgrill.com/menu/,"DOHMH American; 69-67 Grand Avenue, 11378 | web check 2026-09-24",dohmh-diner-pub
Angelo's Cafe & Grill,College Point,Queens,https://angeloscafegrill.com/,https://order.angeloscafegrill.com/eucrona360/paylink/angelos-cafe-grill/angelos-cafe-grill-cp,"DOHMH American; 111-05 14 Avenue, 11356 | web check 2026-09-24",dohmh-diner-pub
Atlantic Diner,Richmond Hill,Queens,http://atlanticdinerny.mobile-webview1.com/,http://atlanticdinerny.mobile-webview1.com/print.php,"DOHMH American; 111-16 Atlantic Avenue, 11419 | web check 2026-09-24",dohmh-diner-pub
Austin House Diner,Forest Hills,Queens,,https://www.order.com/order/restaurant/austin-house-diner-menu/7435,"DOHMH American; 72-04 Austin Street, 11375 | web check 2026-09-24",dohmh-diner-pub
Austin Street Coffee & Grill,Forest Hills,Queens,https://austincoffeeandgrill.com/,https://austincoffeeandgrill.com/food-menu,"DOHMH American; 68-60 Austin Street, 11375 | web check 2026-09-24",dohmh-diner-pub
Austin's Ale House,Kew Gardens,Queens,https://austinsteakandalehouse.com/,https://austinsteakandalehouse.com/menu,"DOHMH American; 82-70 Austin Street, 11415 | web check 2026-09-24",dohmh-diner-pub
Avenita Diner,Briarwood-Jamaica Hills,Queens,,https://www.grubhub.com/restaurant/avenita-diner-83-23-parsons-blvd-jamaica/304719,"DOHMH American; 83-23 Parsons Boulevard, 11432 | web check 2026-09-24",dohmh-diner-pub
B.b.'s Pub and Grill,Auburndale,Queens,https://bbspubandgrill.net/,https://bbspubandgrill.cloveronline.com/menu/all,"DOHMH American; 171-57 46 Avenue, 11358 | web check 2026-09-24",dohmh-diner-pub
Bell Diner,Oakland Gardens,Queens,https://thebelldiner.com/,http://www.belldinernyc.com/menu,"DOHMH American; 215-25 73 Avenue, 11364 | web check 2026-09-24",dohmh-diner-pub
Best Buds Burgers,Ridgewood,Queens,https://bestbudsburgers.com/,https://www.grubhub.com/restaurant/best-buds-burgers-59-15-71st-ave-queens/12106048,"DOHMH Hamburgers; 59-15 71 Avenue, 11385 | web check 2026-09-24",dohmh-hamburgers
Blue Bay Diner,Auburndale,Queens,,https://www.grubhub.com/restaurant/blue-bay-diner-incorporated-58-50-francis-lewis-blvd-oakland-gardens/2983246,"DOHMH American; 58-50 Francis Lewis Boulevard, 11364 | web check 2026-09-24",dohmh-diner-pub
Breifne Pub,Murray Hill,Queens,,,"DOHMH American; 169-04 Crocheron Avenue, 11358",dohmh-diner-pub
Bridie's Grill Room,Middle Village,Queens,https://bridesgrillroom.com/,https://www.seamless.com/menu/bridies-grill-room-64-54-dry-harbor-rd-queens/9195216,"DOHMH American; 64-56 Dry Harbor Road, 11379 | web check 2026-09-24",dohmh-diner-pub
Brooklyn Diner,,Queens,,,"DOHMH American; HH4L-332 Term B Laguardia Rd, 11371",dohmh-diner-pub
Buccaneer Diner,Jackson Heights,Queens,https://www.buccaneerdiner.com/,https://direct.chownow.com/order/41247/locations/62478,"DOHMH American; 93-01 Astoria Boulevard, 11369 | web check 2026-09-24",dohmh-diner-pub
Bugging Out 4 Burgers,Springfield Gardens North,Queens,http://buggingout4burgers.weebly.com/,https://www.grubhub.com/restaurant/bugging-out-4-burgers-134-06-guy-r-brewer-blvd-jamaica/14460968,"DOHMH American; 134-06 Guy R Brewer Boulevard, 11434 | web check 2026-09-24",dohmh-diner-pub
Burger City,Ridgewood,Queens,,https://www.grubhub.com/restaurant/burger-city-ridgewood-6220-forest-ave-ridgewood/1256569,"DOHMH Hamburgers; 62-20 Forest Avenue, 11385 | web check 2026-09-24",dohmh-hamburgers
Burger Queens,East Elmhurst,Queens,,https://www.grubhub.com/restaurant/burger-queens-96-19-23rd-ave-queens/5506736,"DOHMH Hamburgers; 96-19 23 Avenue, 11369 | web check 2026-09-24",dohmh-hamburgers
C&b Luncheonette,Ridgewood,Queens,,https://cb-luncheonette.res-cuisine.com/menu,"DOHMH American; 983 Wyckoff Avenue, 11385 | web check 2026-09-24",dohmh-diner-pub
Cassidy's Ale House,Jackson Heights,Queens,,,"DOHMH Irish; 75-02 31 Avenue, 11370",dohmh-diner-pub
Citi Field - Grill Stand - Stand 137,,Queens,,,DOHMH American; 000 126th St & Roosevelt Avenue,dohmh-diner-pub
Citi Field Pat Lafrieda/Kosher Grill - Stand 142,,Queens,,,DOHMH American; 126 ST and ROOSEVELT AVENUE,dohmh-diner-pub
Citi Field Porsche Grille,,Queens,,,DOHMH American; 000 126th St & Roosevelt Avenue,dohmh-diner-pub
Cobblestone Pub,Forest Hills,Queens,https://cobblestonespub.com/,https://cobblestonespub.com/lunch-dinner/,"DOHMH American; 117-18 Queens Boulevard, 11375 | web check 2026-09-24",dohmh-diner-pub
Crispy Burger,Elmhurst,Queens,,,"DOHMH American; 90-15 Queens Blvd, 11373",dohmh-diner-pub
Crossbay Diner,Lindenwood-Howard Beach,Queens,https://thecrossbaydiner.com/,https://thecrossbaydiner.com/all-day-menu/charcoal-broiled-angus-beefburgers/,"DOHMH American; 160-31 Crossbay Boulevard, 11414 | web check 2026-09-24",dohmh-diner-pub
Daly's Pub,Astoria,Queens,http://dalyspubnyc.com/,,"DOHMH Irish; 31-86 31 Street, 11106 | web check 2026-09-24",dohmh-diner-pub
Dillingers Pub & Grill,Astoria,Queens,,https://www.seamless.com/menu/dillingers-pub--grill-46-19-30th-ave-new-york/2044266,"DOHMH American; 46-19 30 Avenue, 11103 | web check 2026-09-24",dohmh-diner-pub
Donovan's Pub,Woodside,Queens,https://donovansny.com/,https://donovansny.com/food-menu,"DOHMH American; 57-24 Roosevelt Avenue, 11377 | web check 2026-09-24",dohmh-diner-pub
Dugout Pub,Woodside,Queens,,,"DOHMH Irish; 39-76 61 Street, 11377",dohmh-diner-pub
Emerald Pub,Auburndale,Queens,,,"DOHMH Irish; 183-01 Horace Harding Expressway, 11365",dohmh-diner-pub
Esquire Diner,Ozone Park,Queens,https://esquirediner.com/,https://esquirediner.com/restaurant/order-online-24444.html,"DOHMH American; 105-45 Crossbay Boulevard, 11417 | web check 2026-09-24",dohmh-diner-pub
Farmers Pizza & Grill,St. Albans,Queens,https://www.farmerspizzagrillmenu.com/,https://www.farmerspizzagrillmenu.com/,"DOHMH American; 117-25 Farmers Boulevard, 11412 | web check 2026-09-24",dohmh-diner-pub
Fillmore's Tavern,Pomonok-Flushing Heights-Hillcrest,Queens,https://fillmorestavern.com/,https://fillmorestavern.com/new-york-flushing-fillmore-s-tavern-food-menu,"DOHMH American; 166-02 65 Avenue, 11365 | web check 2026-09-24",dohmh-diner-pub
Flaming Grill,Steinway,Queens,https://www.flamingrillny.com/,https://www.flamingrillny.com/menu,"DOHMH American; 35-07 Ditmars Boulevard, 11105 | web check 2026-09-24",dohmh-diner-pub
Flatiron Tavern & Market,East Elmhurst,Queens,https://www.otgexp.com/experience_locations/laguardia-airport/,,"DOHMH American; Laguardia Airport, 11369 | web check 2026-09-24",dohmh-diner-pub
Galo Tavern 18,Glen Oaks-Floral Park-New Hyde Park,Queens,https://www.galotavern18.com/,https://www.galotavern18.com/menu,"DOHMH American; 265-11 Union Turnpike, 11040 | web check 2026-09-24",dohmh-diner-pub
Georgia Diner,Elmhurst-Maspeth,Queens,https://georgiadiner.com/,https://georgiadiner.com/menu,"DOHMH American; 80-26 Queens Boulevard, 11373 | web check 2026-09-24",dohmh-diner-pub
Glen Patrick's Pub,Maspeth,Queens,,,"DOHMH American; 53-73 65 Place, 11378",dohmh-diner-pub
Go Detox Juice Bar Grill,Richmond Hill,Queens,,https://www.grubhub.com/restaurant/go-detox-bar-juice-and-grill-8824-van-wyck-expy-richmond-hill/12456768,"DOHMH American; 88-24 Van Wyck Expressway, 11418 | web check 2026-09-24",dohmh-diner-pub
Good Company Tavern,Douglas Manor-Douglaston-Little Neck,Queens,,,"DOHMH American; 253-32 Northern Boulevard, 11362",dohmh-diner-pub
Grassy Point Bar & Grill,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,,,"DOHMH American; 18-02 Crossbay Boulevard, 11693",dohmh-diner-pub
Hangar 11 Bar & Grill,Kew Gardens,Queens,https://hangar11nyc.com/,https://hangar11nyc.com/menu,"DOHMH American; 119-11 Metropolitan Avenue, 11415 | web check 2026-09-24",dohmh-diner-pub
Happy Jacks Burger Bar,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,,,"DOHMH American; 108-13 Rockaway Beach Blvd, 11694",dohmh-diner-pub
Healy's Pub,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,,,"DOHMH American; 10807 Rockaway Beach Boulevard, 11694",dohmh-diner-pub
Hip Hop Burger NYC,Springfield Gardens North,Queens,https://hiphopburger.com/,https://hiphopburger.com/menu,"DOHMH Hamburgers; 169-75 137 Avenue, 11434 | web check 2026-09-24",dohmh-hamburgers
Hitit Burger,Bayside-Bayside Hills,Queens,https://hititburger.com/,https://hititburger.com/menu,"DOHMH Hamburgers; 39-26 Bell Boulevard, 11361 | web check 2026-09-24",dohmh-hamburgers
Hunt & Fish Grill,,Queens,,,"DOHMH American; LAGUARDIA Airport, 11371",dohmh-diner-pub
Jackson Hole,Steinway,Queens,https://jacksonholeburgers.com/,https://order.chownow.com/order/10347/locations/18776,"DOHMH Hamburgers; 69-35 Astoria Boulevard, 11370 | web check 2026-09-24",dohmh-hamburgers
Kansas Chicken & Burger,St. Albans,Queens,,,"DOHMH American; 205-16 Linden Boulevard, 11412",dohmh-diner-pub
Kellys Pub,Flushing,Queens,,,"DOHMH American; 136-11 41 Avenue, 11355",dohmh-diner-pub
KX Burger & Beyond,Steinway,Queens,https://kxburgerandbeyond.com/,https://kxburgerandbeyond.com/menu,"DOHMH Hamburgers; 29-04 Ditmars Boulevard, 11105 | web check 2026-09-24",dohmh-hamburgers
"Laguardia Plaza Hotel, Pavillion Grille",East Elmhurst,Queens,,,"DOHMH American; 104-04 Ditmars Boulevard, 11369",dohmh-diner-pub
Legends Tavern,Jackson Heights,Queens,,https://www.grubhub.com/restaurant/legends-tavern--grill-7104-35th-ave-queens/5275512,"DOHMH American; 71-04 35 Avenue, 11372 | web check 2026-09-24",dohmh-diner-pub
Little Diner,Whitestone,Queens,,https://www.grubhub.com/restaurant/little-diner-16-19-150th-st-queens/7602920,"DOHMH American; 16-19 150 Street, 11357 | web check 2026-09-24",dohmh-diner-pub
Metro Diner,Middle Village,Queens,,,"DOHMH American; 73-24 Metropolitan Avenue, 11379",dohmh-diner-pub
Mike's Tavern,Ozone Park,Queens,,,"DOHMH American; 88-14 Liberty Avenue, 11417",dohmh-diner-pub
MLB &Q Burger,Flushing,Queens,,https://www.grubhub.com/restaurant/mblq-burger-4307-main-st-queens/7730096,"DOHMH Hamburgers; 43-07 Main Street, 11355 | web check 2026-09-24",dohmh-hamburgers
Moon Cheese,Jackson Heights,Queens,,,"DOHMH Hamburgers; 88-11 31 Avenue, 11369",dohmh-hamburgers
Moonlight Pub,Bellerose,Queens,,https://www.grubhub.com/restaurant/moonlight-pub-247-77-jericho-tpke-bellerose/14348952,"DOHMH American; 247-77 Jericho Turnpike, 11426 | web check 2026-09-24",dohmh-diner-pub
Munch,Forest Hills,Queens,,,"DOHMH Hamburgers; 70-19 Austin Street, 11375",dohmh-hamburgers
Myrtle Pub,Ridgewood,Queens,,,"DOHMH American; 56-53 Myrtle Avenue, 11385",dohmh-diner-pub
Nancy Blake's Tavern + Tap,Jackson Heights,Queens,,,"DOHMH Irish; 82-19 Northern Boulevard, 11372",dohmh-diner-pub
Neir's Tavern,Woodhaven,Queens,https://neirstavern.com/,https://order.spoton.com/so-neirs-tavern-11427/woodhaven-ny/6361a4837400286292a48956,"DOHMH American; 87-48 78 Street, 11421 | web check 2026-09-24",dohmh-diner-pub
